city,date,postal_code,price,streetname,url,amenities,appartment_type,balcony_terrace,bathroom_amenities,bathrooms_amount,build_year,construction_type,delivery,external_storage,floor,floors_amount,heating_type,heating,isolation,kvk_insurance,kvk_monthly_payment,kvk_registration,kvk_repair_plan,kvk_reserve_funds,kvk_yearly_meeting,living_size,location,outside_size,parking,roof,rooms_amount,status,volume,warm_water
Utrecht,2021-06-10,3514 CN,435000,Merelstraat 56,https://mijn.makelaarsland.nl/woning-details/2561871,"Mechanische ventilatie, TV kabel","Appartement, Portiekflat",,"Ligbad, douche",1,2007.0,Bestaande bouw,In overleg,19,0e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",Ja,225,Ja,Ja,Ja,Ja,92,"In centrum, In woonwijk",26,"Openbaar parkeren, Betaald parkeren, Parkeergarage, Parkeervergunningen",,3,Beschikbaar,275,Centrale Voorziening
Utrecht,2021-06-10,3544 SE,319000,Houtrakgracht 578,https://mijn.makelaarsland.nl/woning-details/2561907,"Mechanische ventilatie, TV kabel, Lift","Appartement, Galerijflat",Balkon aanwezig,"Douche, toilet",1,1999.0,Bestaande bouw,In overleg,,3e woonlaag,1,,Stadsverwarming,Volledig geïsoleerd,Ja,147,Ja,Ja,Ja,Ja,70,"Aan rustige weg, In woonwijk, Vrij uitzicht",10,"Openbaar parkeren, Op eigen terrein",Plat dak,3,Beschikbaar,214,Stadsverwarming
Utrecht,2021-06-10,3531 SG,465000,Johannes Camphuysstraat 6 Bis,https://mijn.makelaarsland.nl/woning-details/2566505,"TV kabel, Natuurlijke ventilatie","Appartement, Bovenwoning",,"Ligbad, douche",1,1907.0,Bestaande bouw,In overleg,,2e woonlaag,2,,Cv-ketel,"Dakisolatie, Grotendeels dubbelglas",Ja,75,Ja,Ja,Ja,Ja,103,"Aan rustige weg, In woonwijk",24,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,282,Cv-ketel
Utrecht,2021-06-10,3545 DB,385000,Persimoenstraat 45,https://mijn.makelaarsland.nl/woning-details/2566519,"Mechanische ventilatie, TV kabel, Buitenzonwering, Lift, Airconditioning, Glasvezel kabel, Domotica, Zonnepanelen","Appartement, Galerijflat",Balkon aanwezig,Douche,1,2019.0,Bestaande bouw,In overleg,5,4e woonlaag,1,,Stadsverwarming,Volledig geïsoleerd,Ja,,Ja,Ja,Ja,Ja,80,,10,Op eigen terrein,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,262,Stadsverwarming
Utrecht,2021-06-10,3531 WN,450000,Haroekoeplein 120,https://mijn.makelaarsland.nl/woning-details/2567059,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,Ligbad,1,2014.0,Bestaande bouw,In overleg,15,3e woonlaag,1,"Remeha uit 2014, Eigendom",Cv-ketel,"Dubbel glas, Volledig geïsoleerd",Ja,123,Ja,Ja,Ja,Ja,103,In woonwijk,7,"Betaald parkeren, Parkeervergunningen, Op afgesloten terrein",Plat dak,3,Beschikbaar,333,Cv-ketel
Utrecht,2021-06-10,3551 AR,400000,Leliestraat 9,https://mijn.makelaarsland.nl/woning-details/2567075,"Voorzien van verwarming, Voorzien van elektra, Voorzien van water",,Dakterras aanwezig,"Douche, toilet",1,1910.0,Bestaande bouw,In overleg,,,,,Cv-ketel,Grotendeels dubbelglas,,,,,,,85,"Aan rustige weg, In woonwijk",10,"Betaald parkeren, Parkeervergunningen",Zadeldak bedekt met pannen,5,Beschikbaar,295,Cv-ketel
Utrecht,2021-06-10,3512 EA,350000,Keizerstraat 1 D,https://mijn.makelaarsland.nl/woning-details/2567092,Voorzien van elektra,"Appartement, Bovenwoning",Dakterras aanwezig,,,1995.0,Bestaande bouw,In overleg,2,4e woonlaag,1,,Stadsverwarming,"Dakisolatie, Dubbel glas",Ja,115,Ja,Ja,Ja,Ja,75,In centrum,,"Betaald parkeren, Parkeervergunningen",Zadeldak bedekt met pannen,3,Beschikbaar,200,Centrale Voorziening
Utrecht,2021-06-10,3553 CG,319000,Linnaeusstraat 60,https://mijn.makelaarsland.nl/woning-details/2567107,,"Appartement, Benedenwoning",,,,1931.0,Bestaande bouw,In overleg,,0e woonlaag,1,,Geen verwarming,Grotendeels dubbelglas,Nee,,Nee,Nee,Nee,Nee,56,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,2,Beschikbaar,152,Geen warm water
Utrecht,2021-06-10,3552 BB,525000,Anton Geesinkstraat 22,https://mijn.makelaarsland.nl/woning-details/2567111,Voorzien van elektra,"Appartement, Maisonnette",,,,,Bestaande bouw,In overleg,15,1e woonlaag,2,"Nefit uit 2017, Eigendom",Cv-ketel,"Muurisolatie, Vloerisolatie, Dubbel glas, HR-glas",Ja,126,Ja,Ja,Ja,Ja,132,In woonwijk,12,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,432,Cv-ketel
Utrecht,2021-06-10,3511 MN,489000,Henriette Roland Holststraat 80,https://mijn.makelaarsland.nl/woning-details/2564415,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,"Ligbad, douche",1,1994.0,Bestaande bouw,In overleg,5,4e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",Ja,,Ja,Ja,Ja,Ja,93,,9,Betaald parkeren,Plat dak,3,Beschikbaar,273,Centrale Voorziening
Utrecht,2021-06-10,3533 EN,629000,Chopinstraat 20,https://mijn.makelaarsland.nl/woning-details/2564672,,,Balkon aanwezig,Douche,1,1935.0,Bestaande bouw,In overleg,6,,,"Nefit Trendline HRC30CW5 uit 2013, Eigendom",Cv-ketel,,,,,,,,139,In woonwijk,2,Openbaar parkeren,,5,Beschikbaar,358,Cv-ketel
Utrecht,2021-06-10,3582 EW,365000,Albatrosstraat 4 BS,https://mijn.makelaarsland.nl/woning-details/2564780,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning",Dakterras aanwezig,Toilet,1,1913.0,Bestaande bouw,In overleg,,1e woonlaag,2,"Remeha uit 2019, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",Nee,,Nee,Nee,Nee,Nee,69,"Aan drukke weg, In woonwijk",12,"Openbaar parkeren, Betaald parkeren",,3,Beschikbaar,256,Cv-ketel
Utrecht,2021-06-10,3583 CV,229500,Jan van Scorelstraat 140 B,https://mijn.makelaarsland.nl/woning-details/2564839,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning",,"Douche, toilet",1,1920.0,Bestaande bouw,In overleg,,2e woonlaag,1,"Intergas uit 2010, Eigendom",Cv-ketel,"Muurisolatie, Dubbel glas",Ja,50,Ja,Ja,Ja,Ja,28,In woonwijk,,"Betaald parkeren, Parkeervergunningen","Zadeldak bedekt met pannen, bitumineuze dakbedekking",2,Beschikbaar,75,Cv-ketel
Utrecht,2021-06-10,3581 LL,400000,Iepstraat 10,https://mijn.makelaarsland.nl/woning-details/2564896,,,,Toilet,1,1904.0,Bestaande bouw,In overleg,,,,"Remeha uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Gedeeltelijk dubbel glas",,,,,,,68,"Aan rustige weg, In woonwijk",,"Betaald parkeren, Parkeervergunningen","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",3,Beschikbaar,271,Cv-ketel
Utrecht,2021-06-10,3524 XN,425000,Rocky Mountains 18,https://mijn.makelaarsland.nl/woning-details/2564905,Mechanische ventilatie,,,"Douche, toilet",1,1985.0,Bestaande bouw,In overleg,6,,,"Intergas uit 2004, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,93,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,335,Cv-ketel
Utrecht,2021-06-10,3527 HR,300000,Eisenhowerlaan 438,https://mijn.makelaarsland.nl/woning-details/2564917,Buitenzonwering,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,1966.0,Bestaande bouw,In overleg,5,11e woonlaag,1,,Blokverwarming,Dubbel glas,Ja,,Ja,Ja,Ja,Ja,78,In woonwijk,6,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,234,Elektrische boiler eigendom
Utrecht,2021-06-10,3554 VK,375000,Cornelis Dirkszstraat 147,https://mijn.makelaarsland.nl/woning-details/2565265,"TV kabel, Natuurlijke ventilatie",,,"Ligbad, douche",1,1938.0,Bestaande bouw,In overleg,3,,,"Remeha uit 2011, Eigendom",Cv-ketel,,,,,,,,82,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,319,Cv-ketel
Utrecht,2021-06-10,3523 KL,599000,Burgemeester Smitsstraat 7,https://mijn.makelaarsland.nl/woning-details/2565397,Mechanische ventilatie,,,"Douche, toilet",1,2021.0,Bestaande bouw,In overleg,,,,,Warmtepomp,"Dakisolatie, Muurisolatie, Vloerisolatie, Volledig geïsoleerd, HR-glas",,,,,,,113,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,395,Elektrische boiler eigendom
Utrecht,2021-06-10,3541 CD,525000,Dublinstraat 20,https://mijn.makelaarsland.nl/woning-details/2564097,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,Toilet,1,2018.0,Bestaande bouw,In overleg,16,0e woonlaag,1,,Warmte terugwininstallatie,Volledig geïsoleerd,Ja,161,Ja,Ja,Ja,Ja,107,In centrum,13,"Openbaar parkeren, Betaald parkeren, Parkeergarage, Parkeervergunningen, Op eigen terrein, Op afgesloten terrein",Plat dak,4,Beschikbaar,337,
Utrecht,2021-06-10,3511 BP,399000,St.-Jacobsstraat 265,https://mijn.makelaarsland.nl/woning-details/2564185,Natuurlijke ventilatie,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,1955.0,Bestaande bouw,In overleg,5,1e woonlaag,1,,Stadsverwarming,"Muurisolatie, Gedeeltelijk dubbel glas",Ja,235,Ja,Ja,Ja,Ja,84,"In centrum, Vrij uitzicht",7,Betaald parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,273,Centrale Voorziening
Utrecht,2021-06-10,3583 VT,875000,Graaf Adolfstraat 2,https://mijn.makelaarsland.nl/woning-details/2564234,"Buitenzonwering, Glasvezel kabel",,Balkon aanwezig,Ligbad,1,1931.0,Bestaande bouw,In overleg,6,,,"Atag uit 2016, Eigendom",Cv-ketel,"Vloerisolatie, Gedeeltelijk dubbel glas, HR-glas",,,,,,,160,"Aan rustige weg, In woonwijk",6,"Betaald parkeren, Parkeervergunningen",Zadeldak bedekt met pannen,7,Beschikbaar,643,Cv-ketel
Utrecht,2021-06-10,3583 CJ,695000,Jan van Scorelstraat 19,https://mijn.makelaarsland.nl/woning-details/2564281,Voorzien van elektra,,Dakterras aanwezig,"Ligbad, toilet",1,1935.0,Bestaande bouw,In overleg,,,,"Vaillant uit 2012, Eigendom",Cv-ketel,,,,,,,,179,In woonwijk,30,"Openbaar parkeren, Betaald parkeren",,5,Beschikbaar,542,Cv-ketel
Utrecht,2021-06-10,3581 JJ,400000,Oudwijkerveldstraat 77,https://mijn.makelaarsland.nl/woning-details/2564291,,,,"Ligbad, toilet",1,1904.0,Bestaande bouw,In overleg,1,,,,Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,75,,,"Openbaar parkeren, Parkeervergunningen",,3,Beschikbaar,289,Cv-ketel
Utrecht,2021-06-10,3521 GV,369000,Balijelaan 54,https://mijn.makelaarsland.nl/woning-details/2564340,TV kabel,"Appartement, Benedenwoning",,"Ligbad, douche",1,1931.0,Bestaande bouw,In overleg,6,1e woonlaag,1,,Cv-ketel,"Muurisolatie, Grotendeels dubbelglas",Ja,80,Ja,Ja,Ja,Ja,78,In woonwijk,4,Openbaar parkeren,"Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",3,Beschikbaar,272,Cv-ketel
Utrecht,2021-06-10,3541 DS,519000,San Marinostraat 133,https://mijn.makelaarsland.nl/woning-details/2564351,Voorzien van elektra,"Appartement, Benedenwoning",,Ligbad,1,2017.0,Bestaande bouw,In overleg,5,1e woonlaag,1,,Stadsverwarming,Volledig geïsoleerd,Ja,195,Ja,Ja,Ja,Ja,113,"In centrum, In woonwijk",12,"Betaald parkeren, Parkeergarage",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,500,Stadsverwarming
Utrecht,2021-06-10,3543 EB,300000,Louis Armstronglaan 598,https://mijn.makelaarsland.nl/woning-details/2562189,"Mechanische ventilatie, TV kabel, Lift, Glasvezel kabel","Appartement, Portiekflat",Balkon aanwezig,,1,2018.0,Bestaande bouw,In overleg,5,0e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",Ja,123,Ja,Ja,Ja,Ja,60,"Aan rustige weg, In woonwijk, Vrij uitzicht",7,Openbaar parkeren,,2,Beschikbaar,198,Stadsverwarming
Utrecht,2021-06-10,3533 SZ,285000,Hendrika van Tussenbroeklaan 130,https://mijn.makelaarsland.nl/woning-details/2562407,"Mechanische ventilatie, TV kabel, Lift","Appartement, Galerijflat",,"Douche, toilet",1,2002.0,Bestaande bouw,In overleg,5,3e woonlaag,1,,Stadsverwarming,"Dakisolatie, Vloerisolatie, Dubbel glas",Ja,272,Ja,Ja,Ja,Ja,75,"Aan water, Aan rustige weg, In woonwijk, Vrij uitzicht",6,Openbaar parkeren,Plat dak,3,Beschikbaar,266,Centrale Voorziening
Utrecht,2021-06-10,3544 BZ,490000,Basilicumstraat 40,https://mijn.makelaarsland.nl/woning-details/2562483,Voorzien van elektra,,,"Ligbad, douche, toilet",1,2000.0,Bestaande bouw,In overleg,8,,,,Stadsverwarming,Volledig geïsoleerd,,,,,,,124,"Aan rustige weg, In woonwijk, Vrij uitzicht",8,Openbaar parkeren,Lessenaarsdak bedekt met pannen,5,Beschikbaar,411,Stadsverwarming
Utrecht,2021-06-10,3551 BH,289500,Acaciastraat 36,https://mijn.makelaarsland.nl/woning-details/2562536,,"Appartement, Benedenwoning",,Douche,1,1913.0,Bestaande bouw,In overleg,,1e woonlaag,1,,Cv-ketel,"Vloerisolatie, Grotendeels dubbelglas",Nee,,Nee,Nee,Nee,Nee,56,"Aan drukke weg, In woonwijk",,"Openbaar parkeren, Parkeervergunningen",Samengesteld dak,3,Beschikbaar,230,Cv-ketel
Utrecht,2021-06-10,3523 VS,550000,Constant Erzeijstraat 15,https://mijn.makelaarsland.nl/woning-details/2562578,"Mechanische ventilatie, TV kabel",,Balkon aanwezig,Douche,1,1936.0,Bestaande bouw,In overleg,5,,,"Remeha Avanta uit 2016, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,105,In woonwijk,4,,Zadeldak bedekt met pannen,6,Beschikbaar,363,Cv-ketel
Utrecht,2021-06-10,3525 VT,550000,Baron van Heemstrastraat 7,https://mijn.makelaarsland.nl/woning-details/2562646,Voorzien van elektra,,Balkon aanwezig,"Ligbad, douche, toilet",1,1936.0,Bestaande bouw,In overleg,14,,,,Cv-ketel,"Vloerisolatie, Dubbel glas",,,,,,,119,"Aan rustige weg, In woonwijk",5,Openbaar parkeren,"Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",5,Beschikbaar,397,Cv-ketel
Utrecht,2021-06-10,3543 GE,350000,Glenn Millerpad 13,https://mijn.makelaarsland.nl/woning-details/2562666,Voorzien van elektra,"Appartement, Galerijflat",Balkon aanwezig,Douche,1,2009.0,Bestaande bouw,In overleg,3,2e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd, HR-glas",Ja,,Ja,Ja,Ja,Ja,86,"In woonwijk, Vrij uitzicht",5,"Openbaar parkeren, Parkeergarage",Plat dak,4,Beschikbaar,276,Centrale Voorziening
Utrecht,2021-06-10,3532 HE,525000,Vleutenseweg 261,https://mijn.makelaarsland.nl/woning-details/2562687,"Mechanische ventilatie, Lift, Airconditioning","Appartement, Portiekflat",,,,2006.0,Bestaande bouw,In overleg,19,1e woonlaag,1,"Nefit uit 2018, Eigendom",Cv-ketel,Volledig geïsoleerd,Ja,223,Ja,Ja,Ja,Ja,123,"In woonwijk, Vrij uitzicht",6,Parkeergarage,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,372,Cv-ketel
Utrecht,2021-06-10,3553 JL,230000,Van Egmondkade 86 A,https://mijn.makelaarsland.nl/woning-details/2562769,,"Appartement, Tussenverdieping",Balkon aanwezig,"Douche, toilet",1,1926.0,Bestaande bouw,In overleg,,1e woonlaag,1,,Cv-ketel,Dubbel glas,Ja,65,Ja,Ja,Ja,Ja,37,In woonwijk,6,Openbaar parkeren,"Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",2,Beschikbaar,124,Cv-ketel
Utrecht,2021-06-10,3572 ZP,975000,Buys Ballotstraat 9,https://mijn.makelaarsland.nl/woning-details/2562951,"Mechanische ventilatie, Alarminstallatie","Appartement, Dubbel benedenhuis",,"Ligbad, douche, toilet",1,1896.0,Bestaande bouw,In overleg,,0e woonlaag,2,"Remeha uit 2016, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk",Dubbel glas,Ja,55,Ja,Ja,Ja,Ja,134,In woonwijk,19,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",,4,Beschikbaar,500,Cv-ketel
Utrecht,2021-06-10,3531 VM,275000,Makassarstraat 113 bis,https://mijn.makelaarsland.nl/woning-details/2562971,Airconditioning,"Appartement, Bovenwoning",Dakterras aanwezig,"Douche, 2 toiletten",2,1930.0,Bestaande bouw,In overleg,,2e woonlaag,2,,Gaskachels,Gedeeltelijk dubbel glas,Ja,,Ja,Ja,Ja,Ja,68,"In woonwijk, Vrij uitzicht",7,"Betaald parkeren, Parkeervergunningen",Plat dak,3,Beschikbaar,235,
Utrecht,2021-06-10,3511 GN,975000,Catharijnesingel 79 BIS,https://mijn.makelaarsland.nl/woning-details/2562984,"Mechanische ventilatie, Airconditioning","Appartement, Bovenwoning",Balkon aanwezig,"Ligbad, toilet",1,1900.0,Bestaande bouw,In overleg,,0e woonlaag,2,,Stadsverwarming,Gedeeltelijk dubbel glas,Ja,,Ja,Ja,Ja,Ja,166,"In woonwijk, Vrij uitzicht",60,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",,5,Beschikbaar,568,Stadsverwarming
Utrecht,2021-06-10,3531 XN,395000,Priokstraat 2 B,https://mijn.makelaarsland.nl/woning-details/2562987,,,Balkon aanwezig,,1,1931.0,Bestaande bouw,In overleg,11,,,,Cv-ketel,Grotendeels dubbelglas,,,,,,,75,,7,,,3,Beschikbaar,281,
Utrecht,2021-06-10,3527 JH,159000,Van Vollenhovenlaan 277 P,https://mijn.makelaarsland.nl/woning-details/2562991,,"Appartement, Bovenwoning",,"Douche, toilet",1,2013.0,Bestaande bouw,Direct,,1e woonlaag,1,,Stadsverwarming,"Dakisolatie, Vloerisolatie, Dubbel glas",Ja,74,Ja,Ja,Ja,Ja,18,"Aan rustige weg, In woonwijk",,,,1,Beschikbaar,80,Elektrische boiler eigendom
Utrecht,2021-06-10,3525 GJ,219000,Herautsingel 12,https://mijn.makelaarsland.nl/woning-details/2563058,Voorzien van elektra,"Appartement, Benedenwoning",,,,,Bestaande bouw,In overleg,4,1e woonlaag,1,"Intergas uit 2011, Eigendom",Cv-ketel,Dubbel glas,Ja,90,Ja,Ja,Ja,Ja,46,In woonwijk,,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,148,Cv-ketel
Utrecht,2021-06-10,3543 BD,1200,Enghlaan 9,https://mijn.makelaarsland.nl/woning-details/2563060,"Schuifpui, Dakraam, Sauna",,,"Ligbad, douche, toilet",2,1920.0,Bestaande bouw,In overleg,93,,,"Nefit uit 2010, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk, Muurverwarming",Volledig geïsoleerd,,,,,,,210,"Aan park, Aan rustige weg",,Op eigen terrein,Mansardedak bedekt met pannen,6,Beschikbaar,876,Cv-ketel
Utrecht,2021-06-10,3584 HJ,495000,Albert van Dalsumlaan 395,https://mijn.makelaarsland.nl/woning-details/2563106,,"Appartement, Maisonnette",,"Ligbad, toilet",1,1979.0,Bestaande bouw,In overleg,15,1e woonlaag,4,,Stadsverwarming,Dubbel glas,Ja,,Ja,Ja,Ja,Ja,93,In woonwijk,,,,4,Beschikbaar,325,Centrale Voorziening
Utrecht,2021-06-10,3583 AC,385000,Adriaen van Ostadelaan 79,https://mijn.makelaarsland.nl/woning-details/2561204,Voorzien van elektra,"Appartement, Benedenwoning",,,1,1906.0,Bestaande bouw,In overleg,5,0e woonlaag,2,"Remeha Tzerra uit 2016, Eigendom",Cv-ketel,Dubbel glas,Ja,85,Ja,Ja,Ja,Ja,64,In woonwijk,,"Betaald parkeren, Parkeervergunningen","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",3,Beschikbaar,247,Cv-ketel
Utrecht,2021-06-10,3551 CT,675000,Amsterdamsestraatweg 320 K,https://mijn.makelaarsland.nl/woning-details/2561223,,"Appartement, Bovenwoning",Balkon aanwezig,4 douches,4,1925.0,Bestaande bouw,In overleg,,0e woonlaag,3,,Cv-ketel,Gedeeltelijk dubbel glas,Ja,152,Ja,Ja,Ja,Ja,150,,23,"Betaald parkeren, Parkeervergunningen",,11,Beschikbaar,441,Cv-ketel
Utrecht,2021-06-10,3582 BH,400000,Abstederdijk 215,https://mijn.makelaarsland.nl/woning-details/2561272,"TV kabel, Dakraam",,,"Douche, toilet",1,1904.0,Bestaande bouw,In overleg,,,,Nefit uit 2012,Cv-ketel,Dubbel glas,,,,,,,70,"Aan rustige weg, In woonwijk",,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met pannen,4,Beschikbaar,296,Cv-ketel
Utrecht,2021-06-10,3521 BM,779000,Croeselaan 191,https://mijn.makelaarsland.nl/woning-details/2567879,,,Balkon aanwezig,"3 douches, 3 toiletten",3,1906.0,Bestaande bouw,In overleg,6,,,,,"Dakisolatie, Dubbel glas",,,,,,,153,"Aan drukke weg, Vrij uitzicht",10,Parkeervergunningen,"Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",6,Beschikbaar,522,Cv-ketel
Utrecht,2021-06-10,3572 XM,695000,M.A. de Ruyterstraat 1 BS,https://mijn.makelaarsland.nl/woning-details/2567892,,"Appartement, Bovenwoning","Dakterras aanwezig, balkon aanwezig","Ligbad, douche, toilet",1,,Bestaande bouw,In overleg,1,0e woonlaag,2,"Atag uit 2014, Eigendom",Cv-ketel,"Grotendeels dubbelglas, HR-glas",Ja,,Ja,Ja,Ja,Ja,140,"Aan rustige weg, In woonwijk",39,"Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,488,Cv-ketel
Utrecht,2021-06-10,3562 BE,325000,Lotsydreef 47,https://mijn.makelaarsland.nl/woning-details/2567930,Voorzien van elektra,,,Douche,,,Bestaande bouw,In overleg,6,,,"combi uit 2015, Eigendom",Cv-ketel,Geen isolatie,,,,,,,79,,,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,265,Cv-ketel
Utrecht,2021-06-10,3532 CZ,345000,Louis Couperusstraat 12 C,https://mijn.makelaarsland.nl/woning-details/2568051,"Mechanische ventilatie, Lift, Frans balkon","Appartement, Portiekflat",Frans balkon aanwezig,Ligbad,1,2005.0,Bestaande bouw,In overleg,,2e woonlaag,1,"Intergas uit 2019, Eigendom",Cv-ketel,Volledig geïsoleerd,Ja,117,Ja,Ja,Ja,Ja,73,"Aan rustige weg, In woonwijk",,Op afgesloten terrein,,3,Beschikbaar,235,Cv-ketel
Utrecht,2021-06-10,3562 SP,25000,Moezeldreef 69,https://mijn.makelaarsland.nl/woning-details/2568069,,,,,,,Bestaande bouw,In overleg,,,,,,,,,,,,,,,,,,,Beschikbaar,,
Utrecht,2021-06-10,3543 HN,475000,Fritz Kreislerhof 13,https://mijn.makelaarsland.nl/woning-details/2568073,Voorzien van elektra,,,"Douche, toilet",1,2003.0,Bestaande bouw,In overleg,8,,,,Stadsverwarming,Volledig geïsoleerd,,,,,,,123,In woonwijk,,Openbaar parkeren,Lessenaarsdak bedekt met bitumineuze dakbedekking,4,Beschikbaar,476,Centrale Voorziening
Utrecht,2021-06-10,3523 AA,380000,Tolsteegplantsoen 1,https://mijn.makelaarsland.nl/woning-details/2568110,"TV kabel, Natuurlijke ventilatie","Appartement, Portiekflat",Balkon aanwezig,2 douches,1,1957.0,Bestaande bouw,In overleg,7,1e woonlaag,1,"Nefit, Eigendom",Cv-ketel,"Muurisolatie, HR-glas",Ja,147,Ja,Ja,Ja,Ja,85,In woonwijk,14,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,276,Cv-ketel
Utrecht,2021-06-10,3571 VK,750000,Willem de Zwijgerplantsoen 4,https://mijn.makelaarsland.nl/woning-details/2568158,Voorzien van elektra,,Balkon aanwezig,"Douche, toilet",1,1930.0,Bestaande bouw,In overleg,13,,,"Nefit ecoline uit 2010, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,108,"In woonwijk, Vrij uitzicht",10,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,377,Cv-ketel
Utrecht,2021-06-10,3552 AN,179000,Willem Hedastraat 19,https://mijn.makelaarsland.nl/woning-details/2567321,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning",,"Douche, toilet",1,1915.0,Bestaande bouw,In overleg,,1e woonlaag,1,Vaillant uit 2020,Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",Ja,213,Ja,Ja,Ja,Ja,33,"Aan rustige weg, In woonwijk, Vrij uitzicht",,"Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,124,Cv-ketel
Utrecht,2021-06-10,3523 XC,599000,Julianaweg 341,https://mijn.makelaarsland.nl/woning-details/2567330,Voorzien van elektra,,,"Ligbad, douche, 2 toiletten",2,1936.0,Bestaande bouw,In overleg,10,,,"Nefit HRC, CW5 uit 2016, Eigendom","Cv-ketel, Houtkachel","Dakisolatie, Dubbel glas",,,,,,,115,In woonwijk,8,"Betaald parkeren, Parkeervergunningen","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",5,Beschikbaar,368,Cv-ketel
Utrecht,2021-06-10,3551 BS,215000,De Savornin Lohmanstraat 19 s,https://mijn.makelaarsland.nl/woning-details/2567348,,"Appartement, Benedenwoning",,Douche,1,1931.0,Bestaande bouw,In overleg,,1e woonlaag,1,,Blokverwarming,,Ja,154,Ja,Ja,Ja,Ja,28,"Aan rustige weg, In woonwijk",,Openbaar parkeren,,2,Beschikbaar,99,Elektrische boiler huur
Utrecht,2021-06-10,3511 XN,775000,Pelmolenweg 1 a,https://mijn.makelaarsland.nl/woning-details/2565784,,,Balkon aanwezig,"Ligbad, toilet",1,1936.0,Bestaande bouw,In overleg,,,,,Stadsverwarming,Gedeeltelijk dubbel glas,,,,,,,145,"Aan park, Aan rustige weg, In centrum, Vrij uitzicht, Open ligging, Aan vaarwater",5,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Zadeldak bedekt met pannen,5,Beschikbaar,535,Stadsverwarming
